OrderNo,PostalSector,CustomerType,CustomerId
597679386,14,Individual,95933016885
597691812,68,Individual,533955705376
597735613,52,Individual,109303099240
597855145,31,Corporate,123272276446
597917902,79,Individual,413051890422
597945475,76,Individual,591343982428
598001689,76,Individual,979048245590
598010585,46,Individual,541086149269
598011206,79,Individual,610065785947
598018784,52,Individual,895886510311
598024027,14,Individual,337539462297
598080957,64,Individual,688704950195
598081343,26,Individual,472134133969
598117460,57,Individual,519676102207
598174337,14,Individual,957369710465
598201290,54,Individual,104219089759
598284032,64,Individual,962777160997
598366086,76,Individual,771247757744
598384934,35,Individual,786666823136
598420379,57,Individual,466856666806
598480772,58,Individual,893660270923
598491611,53,Individual,985078393298
598532726,54,Individual,339619441780
598585398,14,Individual,823200883144
598586297,51,Individual,874144460248
598601500,53,Individual,996601591703
598618293,51,Individual,33098506120
598690649,85,Individual,131351421812
598708952,76,Individual,565596192978
598839106,67,Individual,157586790307
598884563,55,Individual,801836045476
598922666,40,Individual,389935084261
598940135,54,Individual,599495068302
599094624,46,Individual,310134178294
599109556,45,Individual,942074434347
599140295,56,Individual,654090155672
599151258,67,Individual,111181484410
599188697,40,Individual,575398709812
599212669,53,Individual,680552123053
599215526,54,Individual,811166939807
599219018,18,Individual,165410738672
599250779,79,Individual,989716132044
599287676,73,Individual,173850141931
599320733,54,Individual,898544235085
599333960,17,Corporate,823222118146
599378269,,Individual,953145242652
599450061,14,Individual,935624881435
599501530,47,Individual,978200501385
599523236,,Individual,201674885244
599523404,18,Individual,45773959968
599540176,73,Individual,926987280818
599545736,53,Individual,562037306093
599577783,21,Individual,194622466906
599587015,67,Individual,143229290154
599624477,18,Individual,87889376669
599676821,60,Individual,360713909459
599679548,54,Individual,394486672955
599705513,52,Individual,303722264688
599758588,58,Individual,221771563648
599792093,34,Individual,138004147748
599877655,12,Corporate,93282143977
599880686,43,Individual,748008451779
599884221,82,Individual,294914745023
599897538,54,Individual,179051075400
599900899,52,Individual,650299050629
599920837,64,Individual,4728551243
599947413,18,Individual,991051374814
599952180,78,Individual,154820159334
599991301,52,Individual,38485777198
600003219,34,Individual,516128741252
600056368,76,Individual,433354513650
600079622,58,Individual,717855574011
600090906,63,Corporate,994897623880
600100877,54,Individual,505952608082
600128103,52,Individual,747127287280
600160489,31,Individual,920464631133
600230388,33,Corporate,422115171010
600252413,56,Individual,807107178547
600286296,51,Individual,426805861187
600286360,67,Individual,164795160739
600297781,52,Individual,776888864592
600385426,56,Individual,840912363788
600423215,76,Individual,236594966919
600424109,64,Individual,388502536605
600449791,27,Individual,682846130160
600458094,56,Corporate,540398596327
600477005,26,Individual,533263722635
600491751,62,Individual,71828842649
600539040,35,Individual,936720015764
600565694,46,Individual,205448372563
600574516,50,Individual,700074123743
600618752,60,Corporate,7907682392
600643848,41,Individual,354924837377
600712120,66,Individual,322984077926
600784704,40,Corporate,550704400151
600798756,12,Individual,820249994371
600801702,73,Individual,154354260775
600855004,52,Individual,990876634417
600864694,57,Individual,24030540406
600893241,65,Individual,196014992413
600942857,57,Individual,707808712122
601003428,12,Individual,281456514746
601033570,41,Individual,591308858032
601062399,82,Individual,383200424719
601062450,73,Individual,272340875563
601073644,57,Individual,291608694404
601091148,67,Individual,171256292650
601131644,40,Individual,87467790687
601150839,61,Corporate,202254981656
601160872,21,Individual,849255702620
601177501,34,Corporate,313289507083
601245855,33,Individual,327167593039
601263343,67,Individual,581172418310
601263532,10,Individual,708549173348
601284999,54,Individual,25547540233
601301491,55,Individual,120800130015
601350609,68,Individual,588726187304
601355145,53,Individual,876588860691
601370844,68,Individual,170640159885
601423486,54,Individual,988798039446
601510066,53,Corporate,300723905485
601514775,41,Individual,248504525282
601536831,54,Individual,946463116985
601607843,73,Individual,397388927157
601627538,68,Individual,45115147889
601660038,23,Individual,787912348430
601749760,12,Individual,50062285683
601753828,47,Individual,370677310721
601817695,53,Individual,765635718858
601824004,76,Individual,485839959756
601840339,16,Individual,681648763119
601924650,73,Individual,951790202698
601954126,47,Individual,786113686987
601960751,72,Individual,199137021331
601965515,73,Individual,975721045133
601989399,60,Individual,740221476696
601999702,52,Individual,805503298845
602013389,67,Individual,557730111767
602039120,73,Individual,891043242587
602051413,52,Individual,334642066967
602062402,64,Individual,472542035446
602074882,15,Individual,512895463326
602164263,12,Individual,768169453046
602164643,52,Individual,176402320606
602211310,51,Individual,61176925822
602219415,39,Individual,945493046359
602274316,23,Individual,208187961378
602283346,41,Corporate,698264323835
602347482,54,Individual,778577378591
602372265,56,Individual,796851765353
602376845,40,Individual,150141937845
602379137,73,Individual,641762041318
602394957,15,Individual,297097747359
602398650,52,Individual,910208991752
602444703,68,Individual,896863836726
602471071,46,Individual,903719227612
602494624,38,Corporate,678455615106
602513402,18,Individual,527578079890
602570545,57,Individual,664047157404
602603995,16,Individual,990650101706
602608055,38,Corporate,946979520546
602643758,55,Individual,888780426872
602647356,56,Individual,760713236309
602651503,79,Individual,95473567882
602669761,41,Individual,39208393892
602679833,59,Corporate,616354648414
602689714,67,Individual,157586790307
602690079,64,Individual,589694108902
602793505,68,Individual,539605970943
602802294,54,Individual,295586896659
602810418,65,Individual,645021887993
602989470,76,Individual,379726554454
603132300,27,Individual,859633927445
603155358,79,Individual,690072869637
603181228,54,Individual,974673830746
603181942,53,Individual,966584411839
603184721,64,Individual,110422058475
603208187,64,Individual,669541431193
603213922,56,Individual,324302746560
603271363,80,Individual,620777737803
603332130,52,Individual,460473123145
603347855,64,Individual,438094544925
603363683,18,Corporate,179767269676
603379997,31,Individual,997113982405
603392624,57,Individual,311508530284
603438886,54,Individual,164917016726
603476053,42,Individual,637189010789
603476990,56,Individual,619550367991
603530518,11,Corporate,406429883519
603583337,55,Individual,943028266397
603642795,46,Individual,89208352457
603652582,53,Individual,513265287208
603677108,60,Individual,940130944390
603761747,51,Individual,524976233421
603818465,55,Individual,493990286171
603937838,89,Corporate,155075315584
603949387,54,Individual,721762877774
603980869,60,Corporate,710244295103
604062683,,Individual,96047257989
604110641,46,Individual,843291213567
604135417,53,Individual,280179411891
604149557,90,Individual,929903719148
604171158,31,Individual,67686943197
604248358,60,Individual,459243330150
604259347,75,Individual,700075323018
604293535,76,Individual,344701373980
604323227,56,Individual,60284088671
604340705,82,Individual,966472873994
604342012,54,Individual,521876338750
604345531,73,Individual,721908269270
604415246,43,Individual,71928626458
604506767,60,Individual,185981597532
604507008,60,Individual,159619411429
604514305,,Individual,546431507303
604548727,56,Individual,295444737555
604557340,66,Individual,297352243759
604558486,38,Individual,198472117109
604592393,64,Individual,25889762565
604597822,46,Individual,639385078194
604607851,54,Individual,231662172130
604668471,42,Individual,73485197563
604692787,18,Individual,607264759384
604723995,10,Individual,175179894448
604760936,23,Individual,663145676052
604787411,51,Individual,812998265646
604816597,50,Corporate,377643428165
604852438,38,Individual,505458857355
604853367,67,Individual,375790574938
604938764,63,Individual,375029246087
604958153,26,Individual,802465659667
604964418,79,Individual,475166555768
604971891,34,Individual,297858391555
604972054,51,Individual,467252996827
604974287,54,Individual,608967832069
604982456,51,Individual,101867468683
605148661,90,Individual,563109667194
605162740,23,Individual,575766239935
605312298,64,Individual,880485597706
605355937,46,Individual,205448372563
605377494,18,Individual,715248592910
605382342,76,Individual,771247757744
605387694,52,Individual,130659411648
605393702,21,Individual,482427306302
605424082,53,Corporate,306420064903
605425865,24,Individual,653381421901
605460984,54,Individual,231789742419
605480387,12,Individual,477564746464
605569702,67,Individual,411372754686
605571137,64,Individual,351941658142
605592550,98,Individual,108944222834
605631180,46,Individual,843656571408
605724918,68,Individual,86960391388
605731517,48,Corporate,320444072808
605763438,40,Corporate,482142830999
605771246,73,Individual,531481214007
605771628,82,Individual,380956513626
605775896,15,Individual,644943795727
605842111,43,Individual,986850548505
605879174,52,Individual,645941379917
605881935,73,Individual,762050982613
605937079,49,Corporate,367421228460
605972568,57,Corporate,753160220712
606052395,46,Individual,322819926363
606152334,34,Corporate,806703950422
606192478,75,Individual,625624591107
606196155,64,Individual,233673933679
606223389,67,Individual,970106896715
606247413,61,Individual,653842253668
606312845,52,Individual,393994395763
606346584,57,Individual,561371430692
606397491,60,Corporate,40079686052
606424953,40,Individual,737362623794
606430201,,Individual,917399623983
606430918,64,Individual,641822550668
606440961,19,Individual,837866411249
606444171,27,Individual,746914630419
606500973,48,Corporate,198598626868
606501356,48,Individual,610920806625
606506029,51,Individual,672638010369
606516226,52,Individual,721269253679
606609489,56,Individual,266975887253
606682509,53,Individual,637812027247
606882565,68,Individual,299483595677
606974307,73,Individual,498967057384
606988631,53,Individual,224751863023
607030663,25,Corporate,135211728969
607055509,42,Individual,294494558133
607087021,64,Individual,256239967006
607093969,30,Individual,230868328080
607095949,52,Individual,816738855430
607133532,18,Individual,379104730881
607167094,42,Individual,513774615559
607178085,75,Individual,920069454754
607182401,82,Individual,324274063311
607195227,32,Individual,721600886402
607195477,42,Individual,429517702309
607204358,79,Individual,314125309432
607220943,32,Individual,729456582922
607272086,73,Individual,477422635384
607290431,37,Individual,598940817778
607290918,60,Individual,940130944390
607329985,53,Individual,605859025551
607389759,68,Individual,357126904394
607402333,42,Individual,624549075494
607435539,38,Individual,539093837045
607512857,40,Individual,759875714284
607592625,17,Individual,655165848441
607659889,65,Individual,145679365254
607666577,53,Individual,323098752224
607719098,53,Individual,645448574578
607737813,22,Individual,775354803181
607803230,52,Individual,236001961783
607832180,68,Individual,664849603695
607861512,56,Individual,600369803992
607947810,48,Corporate,453895291866
607954769,66,Individual,826503088731
608019135,52,Individual,166634457852
608025843,32,Individual,544554626820
608048191,55,Individual,28278496269
608053604,79,Individual,729327830220
608066817,64,Individual,204543574734
608069163,51,Individual,539263490322
608077247,59,Individual,527487362216
608088311,54,Individual,672732049223
608095776,54,Individual,53399243067
608144587,49,Individual,874890753221
608149934,20,Individual,898936356307
608183025,12,Individual,528562379547
608211605,68,Individual,246649213610
608278450,51,Individual,694805504205
608286779,43,Individual,327780940715
608327779,42,Individual,212034933221
608344332,51,Corporate,863925005926
608387414,28,Corporate,549499586182
608391383,41,Individual,820583445624
608422052,53,Individual,114080735083
608434583,50,Individual,557298355050
608434929,65,Individual,688689352308
608448251,68,Individual,498229387102
608455949,51,Individual,333606801831
608471700,,Individual,735052777707
608483909,52,Individual,321023035639
608525559,53,Individual,82421716558
608545347,73,Individual,297420919912
608646227,62,Individual,823755504356
608648387,68,Individual,211247893967
608656716,69,Corporate,887779184826
608692356,52,Individual,696240568826
608767676,75,Individual,819890498106
608784840,64,Individual,629333721035
608890450,68,Individual,111463682288
608940542,54,Individual,372015043772
609042966,82,Individual,672251563702
609116761,59,Individual,357731502698
609117550,75,Individual,752930717172
609142302,79,Individual,592299909973
609158379,65,Individual,684768739816
609214869,22,Individual,435574515900
609222391,15,Individual,142570473348
609228775,76,Individual,96670110493
609247957,59,Individual,914144968916
609252507,54,Individual,553670077852
609281915,43,Individual,77682196811
609295362,47,Individual,945789725157
609317025,57,Individual,298689019100
609323406,14,Individual,570827701749
609328551,80,Individual,56368722965
609351077,82,Individual,368148150866
609373241,36,Individual,686627827695
609381432,28,Individual,852261673070
609408302,24,Individual,495384872741
609426069,52,Individual,526021703340
609426620,51,Individual,89544517716
609443419,32,Individual,435519332089
609527252,52,Individual,277714727973
609557946,51,Individual,873404097134
609559739,40,Corporate,998189913389
609566638,30,Individual,388882891150
609594360,34,Corporate,2647393830
609668945,18,Individual,932922622723
609687557,73,Individual,518053501951
609711931,82,Individual,795835156538
609739056,55,Individual,396889043874
609754243,52,Individual,943162717879
609785444,54,Individual,933851869001
609804016,48,Individual,303015836782
609813212,76,Individual,54025918804
609873866,52,Individual,875362604583
609888115,69,Individual,54039407665
609897556,60,Individual,42972793726
609898022,55,Individual,430586235981
609900729,49,Corporate,564413577487
609966528,16,Individual,16320243835
609967242,46,Individual,152411315260
609968357,14,Individual,448039323251
610044368,54,Individual,48498042622
610090238,63,Corporate,892949598625
610101402,53,Individual,553307366559
610111199,39,Corporate,604032037064
610137752,68,Individual,179700383139
610160109,36,Corporate,407987319123
610224469,39,Individual,663444275985
610230834,54,Individual,551401218649
610258899,68,Individual,725331977124
610303870,56,Individual,373148787563
610305765,27,Individual,892699047320
610384272,55,Individual,928843951211
610402301,68,Corporate,945726585003
610450862,68,Individual,284782238575
610479123,33,Individual,594636712746
610483749,76,Individual,581997964556
610547907,23,Individual,756500978058
610564589,35,Individual,923649348526
610569988,54,Individual,357576986857
610610940,43,Individual,624126125045
610673531,82,Individual,837608948511
610676196,23,Corporate,6908724016
610680657,47,Individual,284259654154
610680734,12,Individual,724764948272
610701225,80,Individual,483314480664
610714646,64,Individual,66645782698
610744002,79,Corporate,305969864589
610811724,64,Individual,946954680868
610816633,59,Individual,205424132470
610853480,41,Individual,336277283087
610871298,81,Corporate,247694735144
610882916,25,Individual,761665250322
610895708,73,Individual,464676608716
610897504,64,Individual,944287782050
610924534,82,Individual,4196528915
610975403,75,Individual,36038055349
611053981,,Individual,812675324903
611076394,31,Individual,837876480590
611083355,52,Individual,130849814057
611109960,41,Individual,276458788913
611141340,53,Individual,813400271439
611240642,43,Individual,851304753555
611242118,65,Individual,634529939666
611242907,50,Individual,74997739215
611245021,64,Individual,642041404788
611303660,72,Individual,580993301098
611312407,98,Individual,747683314719
611330742,52,Individual,767114165529
611333189,55,Individual,844817404351
611367362,31,Individual,450137134857
611373916,42,Individual,364303032878
611396773,82,Individual,264892938529
611453189,41,Individual,417081626140
611540715,66,Individual,576640735274
611546092,60,Individual,726874927135
611551244,68,Individual,97954810201
611552505,48,Corporate,696262818165
611554800,23,Corporate,909386312798
611598792,32,Individual,42594285403
611618960,,Individual,982334810034
611673844,53,Individual,542380332365
611676538,32,Individual,521410063499
611702216,19,Individual,794004870936
611725264,64,Individual,963880496918
611730647,50,Corporate,58630790625
611747722,40,Corporate,453308599659
611755265,18,Corporate,389642172022
611825396,14,Individual,569789883539
611843632,54,Individual,769178409351
611851645,65,Corporate,609082094693
611918966,75,Individual,48415824337
611939444,56,Individual,453034512369
611970924,40,Individual,667666339843
611988586,52,Individual,601616317777
612005031,49,Individual,963915202838
612066897,61,Individual,770210123732
612070967,,Individual,42831281802
612207200,47,Individual,215060877039
612219728,46,Individual,415487804297
612265692,51,Individual,266949073928
612288569,55,Individual,644060233372
612303654,16,Corporate,555034822035
612335732,64,Individual,412697815955
612396439,12,Individual,249666847411
612448213,54,Individual,320797083641
612508001,64,Individual,936833588219
612522164,29,Individual,269950246552
612572312,51,Individual,811006486413
612631528,58,Individual,56618343389
612653984,24,Corporate,215244644425
612678811,50,Individual,767346340342
612709209,54,Individual,462967984028
612764161,46,Individual,308323062497
612769589,80,Individual,380153164918
612791655,82,Individual,41006144660
612839032,30,Individual,578183840234
612856543,79,Individual,302326934025
612860652,48,Individual,734380753143
612872339,60,Individual,709920395452
612872747,78,Individual,192028710613
612896262,15,Corporate,530017894730
612919094,82,Individual,694643651981
612924950,68,Individual,113800348321
612951718,46,Individual,255312070266
612959942,25,Individual,982482886368
612961230,24,Individual,132638675346
612966916,23,Individual,187947688403
613035959,42,Individual,78032546087
613140009,51,Individual,182516246211
613158062,64,Individual,157567931019
613165688,75,Individual,440334465053
613180835,27,Individual,63621977316
613209425,46,Individual,601563448210
613248389,13,Individual,807060069097
613253963,54,Individual,493438808815
613339488,23,Individual,177930252298
613356393,10,Individual,838221899682
613369558,52,Individual,410805094543
613375050,82,Individual,410518901989
613375919,57,Individual,170568111498
613377391,46,Individual,991611841931
613379767,64,Individual,345488487356
613382458,56,Individual,545697375594
613420151,26,Individual,394301907866
613566867,79,Individual,764810714086
613589642,79,Individual,695581336450
613682373,12,Individual,646997056385
613691005,64,Individual,236291543373
613795377,11,Individual,262118793453
613803278,52,Individual,477621105615
613820324,82,Individual,595108874328
613851717,46,Individual,388613272373
613868823,64,Individual,872555622155
613882928,23,Individual,787912348430
613921991,68,Individual,549101222094
613941423,53,Individual,218177273483
613943882,12,Individual,156038955007
613977449,63,Corporate,417421595673
613977972,76,Individual,672139373011
614061141,53,Individual,803152004182
614109784,11,Corporate,302183705546
614131478,31,Individual,629970386874
614146967,60,Individual,519721361165
614163759,53,Individual,833941584302
614166834,64,Individual,719879581624
614196423,28,Individual,38959306504
614207944,73,Corporate,80975410601
614276441,17,Individual,655165848441
614303854,43,Corporate,276409472128
614310644,60,Corporate,256280654660
614314812,40,Individual,593540658013
614351410,82,Individual,193257139811
614363562,53,Individual,859492209509
614420063,10,Individual,712372887081
614444016,58,Individual,792864998565
614444615,82,Individual,57858919652
614453340,73,Individual,242208950338
614468083,67,Individual,122273545502
614483509,82,Individual,319673191809
614526457,68,Individual,780050362791
614531113,48,Corporate,139561615600
614533950,47,Individual,925500851717
614600501,51,Individual,266470279064
614605066,15,Individual,71015140242
614621944,57,Individual,396327451363
614715846,41,Individual,488654450534
614725036,48,Individual,4034709038
614747223,68,Individual,71411048261
614793221,43,Individual,46842880779
614826517,50,Individual,838224339504
614834183,40,Individual,234145877853
614903852,48,Individual,837803911571
614916262,44,Individual,140098371078
614959367,55,Individual,832810731653
614967018,18,Individual,715248592910
614989293,18,Corporate,233303922312
615016700,58,Individual,130915781233
615046737,16,Individual,860304087887
615056869,26,Individual,596474013227
615068594,64,Individual,926253280547
615070895,56,Individual,109776749002
615155641,,Individual,889501218979
615231749,68,Individual,491216506856
615311577,52,Individual,184874968159
615351629,79,Individual,989716132044
615384972,58,Individual,801528839376
615462607,16,Individual,849305949432
615476631,64,Individual,862631581538
615483893,,Individual,553664169374
615543634,54,Individual,318352341126
615601418,58,Corporate,165696422519
615633660,54,Individual,309384923459
615638831,,Individual,46678826105
615671513,64,Individual,380042978162
615686174,55,Individual,396889043874
615705244,73,Individual,236545711965
615709027,31,Individual,68617090410
615754353,63,Corporate,576190976161
615762511,66,Individual,834468085103
615763156,65,Individual,292693278166
615775319,26,Individual,791163466905
615784843,25,Individual,652159799122
615797412,54,Individual,790532286654
615800997,56,Individual,860400743149
615877009,33,Corporate,991220387606
615930085,13,Individual,419322175724
615937432,46,Individual,648103164493
615940980,54,Individual,831269778390
615993908,56,Individual,732654644147
615999811,82,Individual,69954114081
616016854,43,Individual,489634217179
616044245,73,Individual,94057724760
616137863,53,Individual,79770478704
616194508,13,Individual,739363048032
616199245,82,Individual,110823139482
616212232,73,Individual,97362837870
616282583,56,Individual,809225336618
616285441,31,Individual,208175272407
616286115,31,Individual,82495805575
616317450,67,Individual,677269425720
616340369,46,Individual,440691660000
616343951,67,Individual,697687768468
616362915,54,Individual,879859784318
616396234,73,Individual,995891095734
616437158,26,Individual,846578057930
616472902,73,Individual,610809851588
616478532,67,Individual,862929271847
616490583,53,Individual,757746927624
616492836,52,Individual,477621105615
616523367,19,Corporate,584884868888
616547293,40,Individual,756443518550
616552067,34,Individual,532320352137
616552338,52,Corporate,114503145172
616667988,82,Individual,556699627796
616775306,24,Individual,140838597493
616829842,49,Individual,30017105991
616847224,31,Individual,920464631133
616885823,65,Individual,984695948521
616908032,56,Individual,188422318545
616922438,66,Individual,589221451830
616931815,38,Corporate,678455615106
616942447,12,Individual,50062285683
617001863,57,Individual,840617516746
617008954,68,Individual,370783239528
617077931,43,Individual,222747605494
617190889,23,Individual,401684764651
617193526,78,Individual,962420575682
617204203,48,Individual,379597104397
617306219,16,Individual,805524393862
617380549,75,Individual,865694701141
617432799,26,Individual,406914730830
617469075,85,Individual,781022382455
617541699,64,Individual,564838043440
617614557,49,Individual,841582926379
617627093,64,Individual,978645971560
617683685,,Individual,630261194034
617687660,73,Individual,157969644841
617693610,51,Individual,45142889409
617704003,85,Individual,531452277096
617705522,67,Individual,873445377615
617748949,40,Individual,958671635293
617757989,57,Individual,407742863246
617789794,32,Individual,594033228953
617811549,65,Individual,218809721639
617828383,65,Individual,649347264114
617876019,33,Individual,46175272978
617886098,43,Individual,379940766891
617961131,64,Individual,359160868953
618010725,53,Individual,53950005669
618013769,46,Individual,921592517116
618022070,82,Individual,7021632413
618026003,76,Individual,427045761312
618080950,51,Individual,376595846629
618099212,64,Individual,375234301149
618115493,53,Individual,625550794361
618121149,,Individual,422537832407
618198143,59,Individual,125387781056
618211289,66,Individual,819090070385
618250511,65,Individual,294500876323
618297825,79,Individual,256311343626
618336085,64,Individual,442012559613
618360168,56,Individual,311171334061
618378747,48,Corporate,718081413265
618388462,79,Corporate,726534041467
618415511,16,Individual,341478279425
618509073,63,Individual,721716857161
618547701,46,Individual,713087740688
618553160,67,Individual,263669732775
618572948,38,Corporate,678455615106
618629228,27,Individual,548864646024
618676799,48,Individual,644352944756
618719256,46,Individual,64169586356
618737610,67,Individual,65033536447
618802317,15,Individual,958175591270
618816228,46,Individual,976970938923
618854201,22,Individual,144344188426
618868696,60,Corporate,387050840648
618961813,54,Individual,17826221176
619003913,55,Individual,475003302828
619043295,27,Individual,596755099528
619047063,53,Individual,919851842666
619074179,68,Individual,151505264165
619089127,,Individual,720154801739
619130321,56,Individual,967740587377
619175730,24,Individual,132638675346
619218966,80,Individual,70240586987
619221746,41,Corporate,758351790075
619240988,,Individual,451129358235
619295027,65,Individual,776616815635
619301392,55,Corporate,462375353154
619323699,46,Individual,843291213567
619336200,57,Individual,963641038041
619339622,50,Individual,838224339504
619345720,73,Individual,95573562222
619383912,79,Individual,676749513424
619386891,67,Individual,424081392212
619394420,67,Individual,360699294519
619410688,52,Individual,274597675636
619463827,56,Individual,87994833867
619463957,60,Corporate,728129751328
619480055,60,Corporate,548639407042
619485770,54,Individual,327990346903
619617734,67,Individual,351495671972
619621327,62,Individual,186862493944
619629797,,Individual,512536059284
619681017,62,Corporate,570157539427
619698030,67,Individual,96439512046
619716603,42,Individual,823651726752
619742091,,Individual,415349805556
619820335,51,Individual,675883766371
619894700,56,Individual,241274726705
619898011,54,Individual,444721940105
619901483,28,Individual,878345939921
619905487,73,Individual,793342219668
620010363,41,Individual,183565882129
620018106,66,Individual,808631142433
620080379,41,Individual,84758981334
620115427,48,Corporate,762034688759
620116873,67,Individual,303922594670
620132302,57,Corporate,597077991689
620168897,46,Individual,919256333595
620192837,16,Individual,579434410041
620212689,73,Individual,901881754423
620272476,53,Individual,482461326687
620275093,59,Individual,786662278649
620350732,68,Individual,285524242455
620375449,65,Individual,123748837571
620377128,68,Individual,294192386238
620425749,48,Individual,378413147204
620490584,26,Individual,632301935901
620546371,52,Individual,616259618217
620558097,13,Individual,685223942171
620570458,68,Individual,610701918899
620587979,12,Individual,503812112502
620615457,64,Individual,899322485974
620622463,39,Individual,844755380522
620631250,26,Individual,820661089260
620649946,54,Individual,114571981855
620677878,46,Individual,780479247213
620781496,21,Individual,531508311014
620783821,33,Individual,48559066514
620788343,59,Individual,302811714221
620800771,13,Individual,149452158723
620850949,46,Individual,190819007451
620892355,36,Corporate,799693819421
620918347,56,Individual,113741879706
620936148,68,Corporate,375262940316
620956788,,Individual,73255718562
620985002,28,Individual,676575288122
621005171,69,Corporate,395966770787
621018843,38,Individual,983701196166
621062783,32,Individual,593511156709
621066036,76,Individual,990822664746
621092411,,Individual,908439114727
621099057,68,Individual,632368278395
621105847,68,Individual,523020028725
621260585,73,Individual,205219460404
621285141,64,Individual,169924220683
621352304,22,Individual,65359069370
621461036,73,Individual,449327120614
621461508,38,Individual,279961314517
621532204,79,Corporate,756365216056
621562518,56,Individual,923001718943
621570518,19,Individual,794004870936
621597912,85,Individual,388391228339
621613488,54,Individual,461353050862
621676706,73,Individual,989780377411
621688298,28,Individual,655874635526
621827639,33,Individual,783674091558
621832069,14,Individual,80522659574
621840613,42,Individual,212034933221
621849230,41,Individual,181608627103
621911918,64,Individual,466589942863
621918674,54,Individual,606842679918
622001560,60,Individual,283881128851
622033660,40,Individual,664864358816
622034364,39,Individual,30814876707
622062064,60,Individual,313925893009
622092491,82,Individual,275619216239
622173134,76,Individual,775533343307
622183452,14,Individual,235295166492
622208615,54,Individual,983323066747
622211223,42,Individual,647677548127
622231923,59,Individual,552070032394
622235006,82,Individual,568482175137
622246768,52,Individual,423000539739
622247815,,Individual,189389667785
622285569,27,Individual,473487241234
622333984,27,Individual,125599883635
622342659,41,Individual,696136685913
622349384,57,Individual,135209985306
622362543,58,Individual,188582163115
622407035,57,Individual,677446324190
622409268,13,Individual,205083956842
622410032,54,Individual,42069720774
622412555,73,Individual,889943346543
622425387,36,Individual,439249488084
622429992,57,Individual,725551512653
622447635,27,Individual,983359796631
622460533,75,Individual,714265354676
622503072,52,Individual,306652988477
622530983,42,Individual,269690136075
622578047,18,Corporate,15273826833
622588970,51,Individual,266541050001
622610502,55,Individual,118424572201
622610829,60,Individual,486973296201
622744056,27,Individual,313829555758
622787071,53,Individual,971075863650
622789115,76,Individual,330901358550
622828677,51,Individual,544408921954
622906409,43,Individual,918278628701
622917476,76,Individual,171786914813
622931285,76,Individual,67344003915
622940855,75,Individual,476869075191
622975913,54,Individual,768670825206
623055069,48,Individual,852714135927
623055187,48,Corporate,654852155440
623074847,51,Individual,182516246211
623094764,12,Individual,480726863653
623105267,65,Individual,858047596856
623117573,15,Individual,545685481495
623119233,21,Individual,925877454912
623136634,25,Individual,422438262628
623180386,41,Individual,972331539604
623196660,64,Individual,547288830092
623210742,39,Individual,706024406944
623212969,65,Individual,767945459
623233220,44,Individual,749692737721
623252196,56,Corporate,375262940316
623274747,64,Individual,35725778179
623283365,79,Individual,372015043772
623331687,23,Corporate,950947442843
623344949,64,Individual,733958541348
623382690,56,Individual,446110105160
623430884,64,Individual,616690859899
623438536,46,Individual,10828027853
623469606,75,Individual,724268119910
623510589,64,Individual,163447426778
623524256,25,Individual,519042883356
623549345,,Individual,765153064122
623581930,90,Individual,832121124403
623629429,62,Corporate,39804770869
623695587,82,Individual,573322554115
623759222,58,Individual,855549320236
623773279,67,Individual,385719481861
623781915,13,Individual,410426329212
623784505,43,Individual,595032610167
623801423,60,Individual,325496589491
623828095,18,Corporate,207696221794
623966909,64,Individual,518211986262
623980047,53,Individual,277382049088
624037002,12,Individual,345860416517
624065674,38,Corporate,678455615106
624236774,13,Individual,649719198249
624382544,65,Individual,280408789127
624458440,99,Corporate,136177547200
624495183,54,Individual,611081801843
624496596,44,Individual,791075606279
624529822,49,Individual,159286193550
624536899,51,Individual,54904291457
624571882,41,Individual,880338847982
624585143,68,Corporate,287478777077
624589439,26,Individual,978480903134
624595918,53,Individual,48473457324
624621890,55,Individual,403290471721
624622969,60,Individual,706567769818
624625794,82,Individual,849892811361
624669035,52,Individual,743492231344
624788505,56,Individual,302150980841
624823339,73,Individual,110280154845
624825143,46,Individual,652737298794
624840379,54,Individual,992556270812
624840828,52,Individual,352407979440
624848028,73,Individual,872275050680
624855153,64,Individual,896424563443
624892125,21,Individual,237659294546
624941002,67,Individual,284135181658
624944686,25,Individual,423171953941
624950351,39,Individual,603632233822
625013477,75,Individual,227826154336
625032227,54,Individual,493438808815
625041308,,Individual,368707576569
625148035,55,Individual,68942468434
625156918,65,Individual,262964903584
625193824,54,Individual,541899068429
625234435,48,Individual,12170437169
625246212,90,Individual,651521367118
625272089,64,Individual,887094268511
625376231,31,Individual,575852516538
625408406,51,Individual,211668430222
625420760,68,Individual,644638580706
625466730,82,Individual,398716385235
625526201,28,Individual,44772528910
625538398,54,Individual,577570617753
625544749,41,Individual,402415319463
625545143,30,Individual,403997621409
625604426,41,Individual,108853560125
625727175,25,Individual,169258881839
625751068,65,Individual,280408789127
625766801,53,Individual,158653716135
625791187,40,Individual,338295967131
625827369,26,Individual,52400622806
625873374,64,Individual,279340737540
625935555,52,Individual,894898036685
625940906,56,Individual,629561828148
625994677,32,Individual,435519332089
626000373,67,Individual,15251863335
626009805,40,Individual,3080677061
626048140,64,Individual,957465023406
626051611,47,Individual,56932550679
626073957,64,Individual,527245127226
626083499,45,Individual,511619448664
